,content,date,like,tags,name,overlap,place
10,"#남해_몽도몽유자적 마음 한철 머무는 북스테이""몽도몽유자적""게스트하우스 몽도는책을 좋아하는 이들이 찾는 북스테이로기자 출신 부부 사장님이 귀촌해꾸며 책 읽기에 딱 좋은 숙소입니다.공용 거실로 사용하는 공간에는책 2000여 권이 빼곡하게 꽂혀있고문학 관련책이 많아요 :)몽도의 공간으로는방란장(별채)은 책과 음악, 이야기가 있는 살롱이고다스림(숙박채)은 마음까지 다독다독 다스리는 잠자리입니다.뜬구름사진관(마당)은오픈 스튜디오로 사진찍기에 최적화된 장소이고망명월(옥상)에서는바람과 함께 밝은 달을 바라볼 수 있어요 :)—————————————————🏡'남해 몽도'🚩숙소위치👉경남 남해군 삼동면 동부대로 1340번길 60📆예약문의👉map.naver.com/v5/entry/place/1221231796⏰체크인 : PM 16:00⏰체크아웃 : AM 11:00📍가격정보👉비수기 평일 2인 기준 50,000원📸Photo by @_gelucke8om_ @2021_05_26————————————————— 전국 감성숙소는 #데일리감성남해로 떠난다면 #데일리감성_남해경상남도 여행은 #데일리감성_경남#몽도#몽도게스트하우스#남해북스테이#남해감성숙소#남해감성여행#남해숙소추천#남해숙소#경남감성숙소#남해게스트하우스#감성숙소추천",2021-08-22,25,"['#남해_몽도몽유자적', '#데일리감성남해로', '#데일리감성_남해경상남도', '#데일리감성_경남', '#몽도', '#몽도게스트하우스', '#남해북스테이', '#남해감성숙소', '#남해감성여행', '#남해숙소추천', '#남해숙소', '#경남감성숙소', '#남해게스트하우스', '#감성숙소추천']",몽도몽유자적,1,
11,"#경주_황남채머무는 것 자체로 여행이 되는 한옥스테이""황남채""천년의 고도 경주 황리단길에 위치한프리미엄 한옥스테이 한옥채는30년이 지난 한옥을전통구조의 현대식 재단장을 통해과거와 현재가 공존하는 곳으로 만들었습니다.한옥 특유의 감성에현대적인 요소를 접목한새로운 개념의 숙소입니다.전통의 가치와 현대의 편리함이공존하는 한옥 속에서여유를 느끼며 편안함을 누려보세요 :)황남채는 황남동 한옥마을 황리단길 메인이며한옥이 주는 편안함과 동시에집 전체가 마치 카페인 듯한 착각도 들어요.다양한 관광지가 걸어서 투어가 가능하며숙소 주위에는 핫플레이스도 밀집해 있습니다.창문을 열고 펼쳐지는 전통 기와지붕과아름다운 황리단길의 경관도 감상해보세요 :)—————————————————🏡'경주 황남채'🚩숙소위치👉경북 경주시 손효자길 7-8📆예약문의👉www.airbnb.co.kr/rooms/44301441⏰체크인 : PM 15:00⏰체크아웃 : AM 11:00📍가격정보👉비수기 평일 기준 약 180,000원📸Photo by @celia.amour @dokyomii————————————————— 전국 감성숙소는 #데일리감성경주로 떠난다면 #데일리감성_경주경상북도 여행은 #데일리감성_경북#황남채#경주황남채#경주한옥게스트하우스#경주숙소추천#경주감성숙소#경주감성숙소추천#경주한옥숙소#경주한옥스테이#감성숙소추천",2021-08-22,30,"['#경주_황남채머무는', '#데일리감성경주로', '#데일리감성_경주경상북도', '#데일리감성_경북', '#황남채', '#경주황남채', '#경주한옥게스트하우스', '#경주숙소추천', '#경주감성숙소', '#경주감성숙소추천', '#경주한옥숙소', '#경주한옥스테이', '#감성숙소추천']",황남채,1,경상북도 경주시 손효자길 7-8
12,"#양양_하조델리앤스테이서피비치 아늑한 감성숙소""하조델리 앤 스테이""하조델리 앤 스테이는80년대 하조대의 명동이라 불리던'조준길'에 위치한 민박집을개조한 숙소로 정겨운 바닷가 마을민박집의 모습을 유지하고 있어요 :)대형견 맹고가 살고있으며카페 '하조델리'와 함께 운영되고 있어요.깨끗하고 모래가 고운 하조대 바다가걸어서 2분거리이고서피비치까지도 도보로 15분 걸리는 곳에위치하고 있어 서핑하러 오신분들이묶으시기에도 좋은 숙소에요.주변에 하조대, 하조대 전망대, 하조대 둘레길 등관광지가 많고 맛집, 식당들도 다양한바다마을로 하조대와 양양을 충분히즐겨보실 수 있답니다 :)바닷가에서 사용할 수 있는바닥 깔개와 비치 의자, 튜브등을숙소에서 대여할 수 있습니다.—————————————————🏡'양양 하조델리앤스테이'🚩숙소위치👉강원도 양양군 현북면 조준길 26📆예약문의👉www.airbnb.co.kr/rooms/35961871⏰체크인 : PM 15:00⏰체크아웃 : AM 11:00📍가격정보👉비수기 평일 기준 약 220,000원📸Photo by @1_0._.12 @joohee_bbang@leelee.with.leo————————————————— 전국 감성숙소는 #데일리감성양양으로 떠난다면 #데일리감성_양양강원도 숙소는 #데일리감성_강원#하조델리앤스테이#양양감성숙소#감성숙소#양양숙소추천#양양에어비앤비#서피비치숙소#서피비치근처숙소#강원도감성숙소#감성숙소추천",2021-08-21,29,"['#양양_하조델리앤스테이서피비치', '#데일리감성양양으로', '#데일리감성_양양강원도', '#데일리감성_강원', '#하조델리앤스테이', '#양양감성숙소', '#감성숙소', '#양양숙소추천', '#양양에어비앤비', '#서피비치숙소', '#서피비치근처숙소', '#강원도감성숙소', '#감성숙소추천']",하조델리 앤 스테이,1,
13,"#춘천_동주프라이빗한 한옥 독채 숙소""동주""하루에 오직 한 팀만 받는프라이빗한 숙소 동주는낯선 사람들과의 교류보다는혼자만의 시간 또는 우리들만의 시간을중요하게 생각하시는 분들을 환영합니다 :)춘천 시내에 위치한 40년 된 한옥을직접 개조하여 만든 공간으로한옥 특유의 고즈넉한 분위기와편리한 입식 생활양식의 조화가 특징이에요.윤동주 시인의 흔적들과 잔잔한 음악곳곳에 있는 책들과 함께따뜻한 추억을 간직해보세요.—————————————————🏡'춘천 동주'🚩숙소위치👉강원도 춘천시 효자2동👉정확한 위치는 예약 완료 후 표시됩니다.📆예약문의👉www.airbnb.co.kr/rooms/23046152⏰체크인 : PM 15:00⏰체크아웃 : AM 11:00📍가격정보👉비수기 평일 기준 약 100,000원📸Photo by @2suziholihoi @juuuuheeee @k.yejin0930————————————————— #춘천동주#감성숙소_강원도#감성숙소_강원#감성숙소추천#독채숙소추천#춘천독채#춘천독채게스트하우스#춘천독채숙소#춘천감성숙소#춘천에어비엔비#춘천에어비앤비추천#데일리감성#데일리감성_춘천",2021-08-21,26,"['#춘천_동주프라이빗한', '#춘천동주', '#감성숙소_강원도', '#감성숙소_강원', '#감성숙소추천', '#독채숙소추천', '#춘천독채', '#춘천독채게스트하우스', '#춘천독채숙소', '#춘천감성숙소', '#춘천에어비엔비', '#춘천에어비앤비추천', '#데일리감성', '#데일리감성_춘천']",동주,1,
14,"#장흥_무무라자연의 향기 가득한 힐링공간""무무라""물이 졸졸흐르고바람이 솔솔불고나뭇잎이 하늘거리는자연의 향기를 느껴보세요 :)감성을 담은 모던한 느낌의 힐링공간으로아래층은 거실과 주방, 욕실복층은 넓은 침실공간으로 이루어져있습니다.탐진강의 수변로를 따라산책을 하거나 자전거데이트도 가능해요.단독으로 사용하는프라이빗한 숙소로지중해풍 전원주택입니다.정남진토요시장과 편백숲 우드랜드도가까워 관광지 구경도 가능해요.—————————————————🏡'장흥 무무라'🚩숙소위치👉전남 장흥군 장흥읍 평화신기1길 71📆예약문의👉www.airbnb.co.kr/rooms/49604751⏰체크인 : PM 14:00⏰체크아웃 : AM 11:00📍가격정보👉나무객실 평일 1인기준 : 65,000원👉하늘객실 평일 2인기준 : 120,000원👉바람객실 평일 2인기준 : 100,000원📸Photo by @sseull_adorable @lee_soonmi—————————————————#감성숙소 #무무라 #감성숙소_전라남도 #감성숙소추천 #감성스테이 #독채스테이 #독채숙소 #독채숙소추천 #감성펜션 #감성펜션추천 #장흥숙소 #장흥숙소추천 #전남감성숙소 #전남감성숙소추천 #데일리감성 #데일리감성_전남",2021-08-20,20,"['#장흥_무무라자연의', '#감성숙소', '#무무라', '#감성숙소_전라남도', '#감성숙소추천', '#감성스테이', '#독채스테이', '#독채숙소', '#독채숙소추천', '#감성펜션', '#감성펜션추천', '#장흥숙소', '#장흥숙소추천', '#전남감성숙소', '#전남감성숙소추천', '#데일리감성', '#데일리감성_전남']",무무라,1,전라남도 장흥군 장흥읍 평화신기1길 71
15,"#서울_스테이넉넉@daily_gamsung신설동 한옥 감성숙소""서울_스테이넉넉""한옥 독채를 통채로 빌려 쉴 수있는신설동 스테이 넉넉아늑한 중정과 뻥 뚫린 유리창이 있는 2개의 침실시원하고 넓은 마루까지힐링하기 완벽한 숙소입니다.1961년 지어진 한옥을 개조해서한옥 특유의 전통적인 아름다움과모던한 분위기를 더한 독채 한옥숙소에요.도심 속 한옥 감성숙소에서완전한 힐링을 느껴보세요!—————————————————🏡'신설 스테이넉넉'🚩숙소위치👉서울시 동대문구 왕산로 5길 13-7📆예약문의👉www.instagram.com/stay_knocknock⏰체크인 : PM 16:00⏰체크아웃 : AM 11:00📍가격정보👉1박 1인 기준 : 277,000 - 300,000원📸Photo by @yoonjo__o solsodc0806————————————————— #스테이넉넉#서울스테이#서울숙박추천#서울숙소추천#서울감성숙소#서울감성스팟#서울감성여행지#서울감성에어비앤비#서울감성숙소추천#서울한옥스테이#서울한옥#서울한옥숙소#서울한옥게스트하우스#서울한옥숙박#서울한옥독채#서울한옥추천#서울독채#감성에어비앤비#감성에어비엔비#감성한옥#감성한옥숙소#감성독채#감성독채숙소#한옥감성숙소#한옥독채민박#한옥독채대여#한옥독채숙소추천#데일리감성#데일리감성_서울",2021-08-20,28,"['#서울_스테이넉넉@daily_gamsung신설동', '#스테이넉넉', '#서울스테이', '#서울숙박추천', '#서울숙소추천', '#서울감성숙소', '#서울감성스팟', '#서울감성여행지', '#서울감성에어비앤비', '#서울감성숙소추천', '#서울한옥스테이', '#서울한옥', '#서울한옥숙소', '#서울한옥게스트하우스', '#서울한옥숙박', '#서울한옥독채', '#서울한옥추천', '#서울독채', '#감성에어비앤비', '#감성에어비엔비', '#감성한옥', '#감성한옥숙소', '#감성독채', '#감성독채숙소', '#한옥감성숙소', '#한옥독채민박', '#한옥독채대여', '#한옥독채숙소추천', '#데일리감성', '#데일리감성_서울']",서울_스테이넉넉,1,
16,"#춘천_유포리나의집@daily_gamsung춘천 한옥 독채 감성숙소""춘천 유포리 나의집""시골 동네의 좁은 길을따라가다 보면 나오는 유포리 나의집은한옥건물과 마당이 매우 넓고탁트인 산뷰 숲뷰를 보고있으면답답한 마음이 트이는 느낌을 받아요!마루에 누워서 풀벌레 소리를 듣고있으면힐링 그 자체입니다포토스팟도 많아서사진찍고 놀기에도 좋아요!실내는 한옥 인테리어로고즈넉하고 아늑한 느낌이 들고한옥 숙소에 딱 맞는인테리어 소품들이 배치되어 있어더 강한 느낌을 받는듯해요!—————————————————🏡'춘천 유포리 나의집'🚩숙소위치👉강원 춘천시 신북읍👉정확한 주소는 예약 후 공개📆예약문의👉카카오채널 유포리 나의집⏰체크인 : PM 15:00⏰체크아웃 : AM 11:00📍가격정보👉1박 1인 기준 : 231,000📸Photo by @downlog_ @hn_______jxxng—————————————————#유포리나의집#춘천유포리#춘천유포리나의집#춘천감성숙소#춘천감성#춘천감성여행#춘천숙소추천#춘천숙박추천#춘천한옥#춘천한옥컨셉#춘천한옥스테이#춘천한옥게스트하우스#춘천한옥숙소#춘천독채#춘천독채게스트하우스#춘천독채숙소#춘천에어비엔비#강원도감성#강원도감성숙소#강원도감성독채펜션#데일리감성#데일리감성_춘천#데일리감성_강원",2021-08-20,24,"['#춘천_유포리나의집@daily_gamsung춘천', '#유포리나의집', '#춘천유포리', '#춘천유포리나의집', '#춘천감성숙소', '#춘천감성', '#춘천감성여행', '#춘천숙소추천', '#춘천숙박추천', '#춘천한옥', '#춘천한옥컨셉', '#춘천한옥스테이', '#춘천한옥게스트하우스', '#춘천한옥숙소', '#춘천독채', '#춘천독채게스트하우스', '#춘천독채숙소', '#춘천에어비엔비', '#강원도감성', '#강원도감성숙소', '#강원도감성독채펜션', '#데일리감성', '#데일리감성_춘천', '#데일리감성_강원']",춘천 유포리 나의집,1,
17,"#제주_월림차경@daily_gamsung자쿠지가 있는 나만의 독채 민박""제주 월림차경""제주 자연 속에서 머무는 동안예쁜 것들만 가득 담으며시간의 흐름을 거스르지 않고인생의 쉼표 하나를 찍을 수 있는 공간자쿠지는 온수 무제한으로 사용이 가능하고프라이빗한 마당이 있어서 쉬기에도 좋아요!기본 조미료가 구비되어 있어음식 조리도 가능합니다빔프로젝터가 있어 넷플릭스나 유튜브 등영상 시청을 할 수 있어요!주변이 시끄럽고 복잡하지 않아서조용한 숙소를 찾으시는 분들에게좋은 선택이 될 거에요!—————————————————🏡'제주 월림차경'🚩숙소위치👉제주시 한림읍 월림5길 17📆예약문의👉010-2809-7789⏰체크인 : PM 16:00⏰체크아웃 : AM 11:00📍가격정보👉기준인원 2명 최대인원 4명 기준 👉20-25만원대📸Photo by @bela_000000 @yoonkisook————————————————— #월림차경#제주월림차경#제주민박집#제주감성숙박#제주예쁜독채#제주예쁜집#제주예쁜민박#제주도감성숙소추천#제주도감성민박#제주도감성여행#제주도감성숙박#제주도감성게스트하우스추천#제주도감성스테이#제주도숙소강추#데일리감성#데일리감성_제주",2021-08-19,24,"['#제주_월림차경@daily_gamsung자쿠지가', '#월림차경', '#제주월림차경', '#제주민박집', '#제주감성숙박', '#제주예쁜독채', '#제주예쁜집', '#제주예쁜민박', '#제주도감성숙소추천', '#제주도감성민박', '#제주도감성여행', '#제주도감성숙박', '#제주도감성게스트하우스추천', '#제주도감성스테이', '#제주도숙소강추', '#데일리감성', '#데일리감성_제주']",제주 월림차경,1,
18,"#춘천_펜션혜원@daily_gamsung달 아래 정인이 거니는 정원""춘천 펜션혜원""혜원 신윤복의 그림과 호를 따서지어진 펜션혜원은컨테이너 18개로 이루어진 거주용 건축물로외관부터 감성적이에요.나무와 바위가 어우러진 중정과도시적인 컨테이너의 조화는사진찍기에 더할나위없이좋은 공간입니다.탁 트인 조망과홍천강을 인접한 뷰를 보며답답한 마음을 날려버리고각 객실 별 독립 정원에서안락한 휴식을 취하며힐링하는 시간을 가져보세요!—————————————————🏡'춘천 펜션혜원'🚩숙소위치👉강원 춘천시 남산면 홍천강변길 354-2📆예약문의👉map.naver.com/v5/entry/place/38414741📞010-8584-8958⏰체크인 : PM 15:00⏰체크아웃 : AM 11:00📍가격정보👉비수기 평일 기준 : 250,000원📍조식제공, 와이파이, 독채, 복층, 개별바베큐📍2인실, 침대방, 워터파크, 스키장, 신축📸Photo by ovo7532 @lxxhxxy————————————————— #펜션혜원#춘천펜션혜원#춘천펜션추천#춘천펜션전경#춘천감성숙소#춘천감성펜션#춘천감성여행#춘천숙소추천#강원도감성숙소#강원도감성펜션#강원도감성독채펜션#춘천독채#춘천독채펜션#데일리감성#데일리감성_춘천#데일리감성_강원",2021-08-19,23,"['#춘천_펜션혜원@daily_gamsung달', '#펜션혜원', '#춘천펜션혜원', '#춘천펜션추천', '#춘천펜션전경', '#춘천감성숙소', '#춘천감성펜션', '#춘천감성여행', '#춘천숙소추천', '#강원도감성숙소', '#강원도감성펜션', '#강원도감성독채펜션', '#춘천독채', '#춘천독채펜션', '#데일리감성', '#데일리감성_춘천', '#데일리감성_강원']",춘천 펜션혜원,1,
19,"#서울_서촌여느날@daily_gamsung서촌에서 누리는 보통의 하루""서촌 여느날""여느날은 옛 모습을 고스란히 간직한매력적인 동네인 서촌에 위치한한옥스테이입니다.평소와 다름없는 여느날이지만따스한 온기가 가득하길 바라는 공간이에요.조용히 누워 천장의 서까래를 바라보며여유를 느껴보고 한옥이 주는 특유의 안정감있는분위기속에서 편안한 휴식을 취해보세요.옛것으로 낯설게 느껴질 수 있는 한옥을익숙하고 친근하게 새단장했으며다양한 느낌을 받을 수 있게 연출하였어요.종로구 서촌에 위치하고 있어근처에 먹자골목과 다양한 음식점이 있어요!—————————————————🏡'서촌 여느날'🚩숙소위치👉서울 종로구 자하문로1길 49-9📆예약문의👉www.stayfolio.com/findstay/usualday⏰체크인 : PM 16:00⏰체크아웃 : AM 11:00📍가격정보👉비수기 평일 기준 : 250,000원📸Photo by @seon_316————————————————— #여느날#서촌여느날#서촌숙소#서촌숙소추천#서촌감성숙소#서촌감성#종로감성숙소#서울여행숙소#서울감성숙소#서울감성숙소추천#서울숙소추천#서울에어비앤비추천#서울에어비엔비#감성에어비앤비#감성에어비엔비#감성숙소추천#서울예쁜숙소#감성숙소_서울#데일리감성#데일리감성_서울",2021-08-18,19,"['#서울_서촌여느날@daily_gamsung서촌에서', '#여느날', '#서촌여느날', '#서촌숙소', '#서촌숙소추천', '#서촌감성숙소', '#서촌감성', '#종로감성숙소', '#서울여행숙소', '#서울감성숙소', '#서울감성숙소추천', '#서울숙소추천', '#서울에어비앤비추천', '#서울에어비엔비', '#감성에어비앤비', '#감성에어비엔비', '#감성숙소추천', '#서울예쁜숙소', '#감성숙소_서울', '#데일리감성', '#데일리감성_서울']",서촌 여느날,1,
20,"#제주_청수리오즈네@daily_gamsung제주 서쪽 감성숙소""제주 청수리오즈네""청수리 오즈네는제주 서쪽 감귤 과수원과반딧불이로 유명한 청수리에 위치한조용한 시골 주택이에요.직접만드신 가구로 객실을 채웠고9평 규모의 원룸형으로작은 주방과 욕실로 구성되어 있어요.창 밖으로는 300평의 과수원과넓은 옥수수밭이 펼쳐져있고매일 밤 서쪽 노을과별을 구경할 수 있어요!조식은 연어 스테잌, 가라아케2가지 메뉴 중 한 가지를맛볼 수 있어요.80인치 빔 프로젝터를 이용하여넷플릭스, 웨이브, 유튜브 프리미엄, 고전 게임 등을 다양하게 즐길 수 있어요!—————————————————🏡'제주 청수리 오즈네'🚩숙소위치👉제주시 한경면 청수동9길 9📆예약문의👉www.airbnb.co.kr/rooms/30629416📞010-6337-9559⏰체크인 : PM 16:00⏰체크아웃 : AM 11:00📍가격정보👉비수기 평일 2박 기준 : 370,000원📸Photo by @hyeon__j_v @yeah_lini—————————————————#청수리오즈네#제주청수리오즈네#제주청수리#제주감성숙소추천#제주감성숙박#제주서쪽게스트하우스#제주서쪽민박#제주예쁜독채#제주예쁜집#제주예쁜민박#제주에어비앤비추천#제주에어비엔비#감성에어비앤비추천#감성에어비엔비#감성숙소추천#감성숙소#감성숙소_제주#데일리감성#데일리감성_제주",2021-08-18,13,"['#제주_청수리오즈네@daily_gamsung제주', '#청수리오즈네', '#제주청수리오즈네', '#제주청수리', '#제주감성숙소추천', '#제주감성숙박', '#제주서쪽게스트하우스', '#제주서쪽민박', '#제주예쁜독채', '#제주예쁜집', '#제주예쁜민박', '#제주에어비앤비추천', '#제주에어비엔비', '#감성에어비앤비추천', '#감성에어비엔비', '#감성숙소추천', '#감성숙소', '#감성숙소_제주', '#데일리감성', '#데일리감성_제주']",제주 청수리오즈네,1,
21,"#영도_청학소담@daily_gamsung일상에 지친 여행객들에게위안을 주는 공간""영도 청학소담""부산 감성숙소로 널리 알려진청학소담은 99계단을 올라가야만날 수 있으며 높은 곳에 위치하고 있어그만큼 환상적인 뷰를 느낄 수 있어요!영도가 한눈에 내리는 뷰를 보고있으면답답한 마음이 뻥 뚫리는 느낌이 들고내부 인테리어도 감성적이며음악과 스피커까지 완벽합니다.큰 채와 작은 채로 나뉘어하루에 한 팀만 받고있어조용하게 힐링하고 오기에 좋아요.작은채에서 이용할 수 있는야외욕조는 유리창이 있어반신욕을 즐기면서시티뷰를 감상할 수 있어요!—————————————————🏡'영도 청학소담'🚩숙소위치👉부산 영도구 하나길 803👉정확한 주소는 예약자에게만 공개됩니다.📆예약문의👉www.airbnb.co.kr/rooms/43573541📞051-514-7529⏰체크인 : PM 16:00⏰체크아웃 : AM 11:00📍가격정보👉비수기 평일 작은채 기준 : 155,000원📸Photo by @mindo95 @seon_6.18—————————————————#청학소담#영도청학소담#부산청학소담#영도숙소#영도감성숙소#영도숙소추천#부산감성숙소#부산감성펜션#부산숙소#부산숙소추천#부산숙소이쁜곳#부산숙소정보#부산숙소뷰#부산숙소예쁜방#부산에어비엔비#부산에어비앤비추천#영도에어비앤비#영도에어비엔비#감성에어비앤비#감성에어비엔비#감성숙소추천#감성숙소#감성숙소_부산#데일리감성#데일리감성_영도#데일리감성_부산",2021-08-18,18,"['#영도_청학소담@daily_gamsung일상에', '#청학소담', '#영도청학소담', '#부산청학소담', '#영도숙소', '#영도감성숙소', '#영도숙소추천', '#부산감성숙소', '#부산감성펜션', '#부산숙소', '#부산숙소추천', '#부산숙소이쁜곳', '#부산숙소정보', '#부산숙소뷰', '#부산숙소예쁜방', '#부산에어비엔비', '#부산에어비앤비추천', '#영도에어비앤비', '#영도에어비엔비', '#감성에어비앤비', '#감성에어비엔비', '#감성숙소추천', '#감성숙소', '#감성숙소_부산', '#데일리감성', '#데일리감성_영도', '#데일리감성_부산']",영도 청학소담,1,
22,"#청주_메이킷슬로우@daily_gamsung오고가는 잔잔한 대화 속채워지는 따뜻한 마음""청주 메이킷슬로우""메이킷슬로우는 신상 감성숙소로청주의 중심가에 위치하고있어요.현관부터 ㄱ자 구조로작은 서재, 쇼파가 있는 거실큰 식탁이 있는 주방이 모두이어져 있는 스튜디오입니다.내부는 이곳저곳 사장님의 센스가가득한 인테리어로 꾸며져있고빔 프로젝터가 구비되어 있어넷플릭스나 유튜브 등 큰 화면으로즐길 수가 있어요!책도 다양하게 비취되어 있어조용하게 독서를 하며 힐링을 하기에도 좋아요!—————————————————🏡'청주 메이킷슬로우'🚩숙소위치👉청주시 상당구 사직대로 361번길 41-1 3층📆예약문의👉www.instagram.com/makitslow/⏰체크인 : PM 15:00⏰체크아웃 : AM 11:00📍가격정보👉비수기 평일 기준 : 210,000원📸Photo by @do_jun_world @with_rosina—————————————————#메이킷슬로우#청주메이킷슬로우#청주감성숙소#청주감성#청주숙소#청주숙소추천#청주여행지#감성에어비앤비#감성에어비엔비#감성숙소추천#감성숙소#감성숙소_청주#청주감성스튜디오#데일리감성#데일리감성_청주#데일리감성_충북",2021-08-17,13,"['#청주_메이킷슬로우@daily_gamsung오고가는', '#메이킷슬로우', '#청주메이킷슬로우', '#청주감성숙소', '#청주감성', '#청주숙소', '#청주숙소추천', '#청주여행지', '#감성에어비앤비', '#감성에어비엔비', '#감성숙소추천', '#감성숙소', '#감성숙소_청주', '#청주감성스튜디오', '#데일리감성', '#데일리감성_청주', '#데일리감성_충북']",청주 메이킷슬로우,1,
23,"#서울_갖가지북스테이@daily_gamsung책과 함께하는감각적인 공간""이태원 갖가지북스테이""남산 아래 해방촌에 위치한이태원 갖가지북스테이는책을 좋아하는 사람이라면너무나 만족할만한 숙소에요.차분한 느낌의 공간으로읽을거리와 차, 커피가 준비되어 있어요.화려하진 않지만 감성이 가득하며원룸형이지만 2명이서 쉬기에는 딱 맞아요.커튼과 침대, 벽 색상, 거울, 모든소품이 잘 어우러져 감성적인공간이 완성되었어요.거울에서 사진찍고 침대에 누워책을 읽으며 소소한 힐링의 시간을 보내보세요!—————————————————🏡'이태원 갖가지북스테이'🚩숙소위치👉서울시 이태원 👉정확한 위치는 예약완료후 표시됩니다.📆예약문의👉www.airbnb.co.kr/rooms/36052405⏰체크인 : PM 15:00⏰체크아웃 : AM 11:00📍가격정보👉비수기 평일 2인 기준 : 6만원대📸Photo by @_miestrella @reummmy_ @xxhcnue_—————————————————#갖가지북스테이#이태원갖가지북스테이#서울감성숙소#서울감성#서울감성스팟#서울감성여행지#서울감성에어비앤비#이태원감성#서울에어비앤비#서울에어비엔비#서울에어비앤비추천#감성에어비앤비#감성에어비엔비#감성숙소추천#감성숙소_서울#데일리감성#데일리감성_이태원#데일리감성_서울",2021-08-17,14,"['#서울_갖가지북스테이@daily_gamsung책과', '#갖가지북스테이', '#이태원갖가지북스테이', '#서울감성숙소', '#서울감성', '#서울감성스팟', '#서울감성여행지', '#서울감성에어비앤비', '#이태원감성', '#서울에어비앤비', '#서울에어비엔비', '#서울에어비앤비추천', '#감성에어비앤비', '#감성에어비엔비', '#감성숙소추천', '#감성숙소_서울', '#데일리감성', '#데일리감성_이태원', '#데일리감성_서울']",이태원 갖가지북스테이,1,
24,"#밀양_제니의집@daily_gamsung할머니집처럼 포근하고감성적인 느낌의 게스트하우스""밀양 제니의집""자그마한 정원을 예쁘게 꾸며놓은제니의집은 봄,여름,가을,겨울4계절 모두 각각의 매력을느낄 수 있는 감성적인 게스트하우스에요.하루에 1팀만 받을 수 있기에프라이빗하게 사용이 가능하며2인부터 최대 5인까지 사용이 가능해요.내부 인테리어는 다양한 소품과 그림들로아기자기하게 꾸며져있어아늑하면서도 감성적인 느낌이에요.예전 시골집같은 느낌의 숙소에서온전한 힐링을 느낄 수 있어요!—————————————————🏡'밀양 제니의집'🚩숙소위치👉경남 밀양시 상동면 구곡길 86-1📆예약문의👉booking.naver.com/3/booking/  svc/29830/resoc/1906037👉010-2052-2343 전화, 문자 예약⏰체크인 : PM 15:00⏰체크아웃 : PM 12:00📍가격정보👉비수기 평일 2인 기준 : 100,000📸Photo by @1ike42 @hyeon_doii @yuri.jeon.733—————————————————#제니의집#밀양제니의집#밀양감성숙소#밀양감성민박#밀양감성숙소추천#밀양숙소#밀양숙소추천#밀양숙박#밀양에어비앤비#밀양에어비엔비#경남감성숙소#밀양여행추천#감성숙소추천#감성숙소_밀양#데일리감성#데일리감성_밀양#데일리감성_경남",2021-08-17,12,"['#밀양_제니의집@daily_gamsung할머니집처럼', '#제니의집', '#밀양제니의집', '#밀양감성숙소', '#밀양감성민박', '#밀양감성숙소추천', '#밀양숙소', '#밀양숙소추천', '#밀양숙박', '#밀양에어비앤비', '#밀양에어비엔비', '#경남감성숙소', '#밀양여행추천', '#감성숙소추천', '#감성숙소_밀양', '#데일리감성', '#데일리감성_밀양', '#데일리감성_경남']",밀양 제니의집,1,
